genot	allele_measured	Other_allele_inGenot	Ct	RéplicatBiol_génotype	réplicat_Techclone	stade	recc_geno	recc_tech	recc_alle	x	info	Ct2
SCR12_SCR02	SCR12	SCR02	0.123850076658154	200-4	16	C	2	2	6	2.2	NA	0.670191543444514
SCR12_SCR02	SCR12	SCR02	0.0663696127476473	200-4	16	C	2	2	6	2.2	NA	0.359146755540034
SCR12_SCR02	SCR12	SCR02	0.0619250383290769	200-4	16	C	2	2	6	2.2	NA	0.335095771722257
SCR12_SCR02	SCR12	SCR02	0.103664943226805	200-4	16	D	2	2	6	2.2	NA	0.560963466288547
SCR12_SCR02	SCR12	SCR02	0.0595398748777461	200-4	16	D	2	2	6	2.2	NA	0.322188905469545
SCR12_SCR02	SCR12	SCR02	0.0693480920042403	200-4	16	D	2	2	6	2.2	NA	0.37526423938789
SCR12_SCR03	SCR12	SCR03	0.269807059126107	178-4	33	C	3	1	6	3.1	NA	1.46001047611016
SCR12_SCR03	SCR12	SCR03	0.164938488846612	178-4	33	C	3	1	6	3.1	NA	0.892533806972327
SCR12_SCR03	SCR12	SCR03	0.524858341811534	178-4	33	C	3	1	6	3.1	NA	2.84017282572462
SCR12_SCR03	SCR12	SCR03	0.0751890647551322	178-4	33	D	3	1	6	3.1	NA	0.406871571807573
SCR12_SCR03	SCR12	SCR03	0.0217425756902878	178-4	33	D	3	1	6	3.1	NA	0.117655884869198
SCR12_SCR03	SCR12	SCR03	0.0663696127476473	178-4	33	D	3	1	6	3.1	NA	0.359146755540034
SCR12_SCR03	SCR12	SCR03	0.287838870049995	I5-52-13	47	C	3	2	6	3.2	NA	1.55758625095232
SCR12_SCR03	SCR12	SCR03	0.314980262473718	I5-52-13	47	C	3	2	6	3.2	NA	1.70445682358745
SCR12_SCR03	SCR12	SCR03	0.230579048396485	I5-52-13	47	C	3	2	6	3.2	NA	1.24773542738565
SCR12_SCR03	SCR12	SCR03	4.74638785888304E-07	I5-52-13	47	D	3	2	6	3.2	NA	2.56841908439925E-06
SCR12_SCR03	SCR12	SCR03	0.111362339767542	I5-52-13	47	D	3	2	6	3.2	NA	0.602616489099183
SCR12_SCR03	SCR12	SCR03	0.139017010728984	I5-52-13	47	D	3	2	6	3.2	NA	0.752264572614347
SCR12_SCR04	SCR12	SCR04	0.351111218934499	191-1	59	C	4	1	6	4.1	NA	1.89997274194585
SCR12_SCR04	SCR12	SCR04	0.000644290972057077	191-1	59	C	4	1	6	4.1	NA	0.00348646018348565
SCR12_SCR04	SCR12	SCR04	0.00101100090218884	191-1	59	C	4	1	6	4.1	NA	0.00547084243582602
SCR12_SCR04	SCR12	SCR04	0.075537316021673	191-1	59	D	4	1	6	4.1	NA	0.408756068451638
SCR12_SCR04	SCR12	SCR04	0.126160600151484	191-1	59	D	4	1	6	4.1	NA	0.682694509513996
SCR12_SCR04	SCR12	SCR04	0.106825896783112	191-1	59	D	4	1	6	4.1	NA	0.57806837570661
SCR12_SCR04	SCR12	SCR04	0.324584647040394	392-5	81	C	4	2	6	4.2	NA	1.75642915570269
SCR12_SCR04	SCR12	SCR04	0.175150458110908	392-5	81	C	4	2	6	4.2	NA	0.947793970126985
SCR12_SCR04	SCR12	SCR04	0.147283392355509	392-5	81	C	4	2	6	4.2	NA	0.796996551878871
SCR12_SCR04	SCR12	SCR04	0.0159164970305827	392-5	81	D	4	2	6	4.2	NA	0.0861291490404092
SCR12_SCR04	SCR12	SCR04	0.0205697299913068	392-5	81	D	4	2	6	4.2	NA	0.111309249562771
SCR12_SCR04	SCR12	SCR04	0.0253243081628107	392-5	81	D	4	2	6	4.2	NA	0.137037760752821
SCR12_SCR10	SCR12	SCR10	0.00899496468906235	68-3	84	C	5	1	6	5.1	NA	0.0486745703422599
SCR12_SCR10	SCR12	SCR10	0.00159010013204238	68-3	84	C	5	1	6	5.1	NA	0.00860452969008838
SCR12_SCR10	SCR12	SCR10	0.000876069735126789	68-3	84	C	5	1	6	5.1	NA	0.0047406876426103
SCR12_SCR10	SCR12	SCR10	0.0126037774878457	68-3	84	D	5	1	6	5.1	NA	0.0682029863503876
SCR12_SCR10	SCR12	SCR10	0.000804288102800364	68-3	84	D	5	1	6	5.1	NA	0.00435225475457425
SCR12_SCR10	SCR12	SCR10	0.000776891097416912	68-3	84	D	5	1	6	5.1	NA	0.00420400098017915
SCR12_SCR13	SCR12	SCR13	0.00245510424711294	257-1	15	C	6	1	6	6.1	NA	0.0132853377978226
SCR12_SCR13	SCR12	SCR13	0.00065782889495395	257-1	15	C	6	1	6	6.1	NA	0.00355971812313417
SCR12_SCR13	SCR12	SCR13	0.000681027180835159	257-1	15	C	6	1	6	6.1	NA	0.00368525131164327
SCR12_SCR13	SCR12	SCR13	0.00630188874392285	257-1	15	D	6	1	6	6.1	NA	0.0341014931751938
SCR12_SCR13	SCR12	SCR13	0.00240457893231429	257-1	15	D	6	1	6	6.1	NA	0.0130119294994863
SCR12_SCR13	SCR12	SCR13	0.0024721808475982	257-1	15	D	6	1	6	6.1	NA	0.0133777446298958
SCR12_SCR13	SCR12	SCR13	0.00197125937736695	81-1	39	C	6	2	6	6.2	NA	0.0106671017111563
SCR12_SCR13	SCR12	SCR13	0.000598373262953678	81-1	39	C	6	2	6	6.2	NA	0.00323798508225189
SCR12_SCR13	SCR12	SCR13	0.000701793075477991	81-1	39	C	6	2	6	6.2	NA	0.00379762206955648
SCR12_SCR13	SCR12	SCR13	0.00891221653022209	81-1	39	D	6	2	6	6.2	NA	0.0482267941455329
SCR12_SCR13	SCR12	SCR13	0.00222805413255552	81-1	39	D	6	2	6	6.2	NA	0.0120566985363832
SCR12_SCR13	SCR12	SCR13	0.00317286092326655	81-1	39	D	6	2	6	6.2	NA	0.0171693439089914
SCR12_SCR13	SCR12	SCR13	0.00255936211691087	257-3	70	C	6	3	6	6.3	NA	0.0138495097754385
SCR12_SCR13	SCR12	SCR13	0.00504825324467771	257-3	70	C	6	3	6	6.3	NA	0.0273176789634759
SCR12_SCR13	SCR12	SCR13	0.00579892019776973	257-3	70	C	6	3	6	6.3	NA	0.0313797728876819
SCR12_SCR13	SCR12	SCR13	0.00217716530583774	145-10	73	C	6	4	6	6.4	NA	0.0117813231612334
SCR12_SCR13	SCR12	SCR13	0.00176840773693036	145-10	73	C	6	4	6	6.4	NA	0.00956940796995905
SCR12_SCR13	SCR12	SCR13	0.000718196711028295	145-10	73	C	6	4	6	6.4	NA	0.00388638727765484
SCR12_SCR13	SCR12	SCR13	0.00633107704070268	145-10	73	D	6	4	6	6.4	NA	0.0342594401882052
SCR12_SCR13	SCR12	SCR13	0.00683267710981121	145-10	73	D	6	4	6	6.4	NA	0.0369737552179455
SCR12_SCR13	SCR12	SCR13	0.0114117722235162	145-10	73	D	6	4	6	6.4	NA	0.0617526726368161
SCR12_SCR20	SCR12	SCR20	0.0014297711874469	85-4	20	C	7	1	6	7.1	NA	0.00773693957035146
SCR12_SCR20	SCR12	SCR20	0.000549344963226957	85-4	20	C	7	1	6	7.1	NA	0.00297267760119957
SCR12_SCR20	SCR12	SCR20	0.00059286859589602	85-4	20	C	7	1	6	7.1	NA	0.00320819760523883
SCR12_SCR20	SCR12	SCR20	0.0026866051135542	85-4	20	D	7	1	6	7.1	NA	0.0145380614712786
SCR12_SCR20	SCR12	SCR20	0.000983355029352266	85-4	20	D	7	1	6	7.1	NA	0.0053212419617193
SCR12_SCR20	SCR12	SCR20	0.00103942400630211	85-4	20	D	7	1	6	7.1	NA	0.00562464875172952
SCR12_SCR20	SCR12	SCR20	0.00196671005870453	85-3	37	C	7	2	6	7.2	NA	0.0106424839234386
SCR12_SCR20	SCR12	SCR20	0.000592868595896018	85-3	37	C	7	2	6	7.2	NA	0.00320819760523882
SCR12_SCR20	SCR12	SCR20	0.000519712003151055	85-3	37	C	7	2	6	7.2	NA	0.00281232437586476
SCR12_SCR20	SCR12	SCR20	0.00469931654719578	85-3	37	D	7	2	6	7.2	NA	0.0254294732379734
SCR12_SCR20	SCR12	SCR20	0.00139711516839381	85-3	37	D	7	2	6	7.2	NA	0.00756022762634232
SCR12_SCR20	SCR12	SCR20	0.00194861753227935	85-3	37	D	7	2	6	7.2	NA	0.0105445795980083
SCR12_SCR20	SCR12	SCR20	0.00069213128282337	104-2	40	C	7	3	6	7.3	NA	0.00374533908430235
SCR12_SCR20	SCR12	SCR20	0.00012066821537511	104-2	40	C	7	3	6	7.3	NA	0.000652973495770668
SCR12_SCR20	SCR12	SCR20	0.000125792482950354	104-2	40	C	7	3	6	7.3	NA	0.000680702512077654
SCR12_SCR20	SCR12	SCR20	0.00162351151590388	104-2	40	D	7	3	6	7.3	NA	0.0087853291495878
SCR12_SCR20	SCR12	SCR20	0.000248121321330124	104-2	40	D	7	3	6	7.3	NA	0.00134266215888353
SCR12_SCR20	SCR12	SCR20	0.000383983871041984	104-2	40	D	7	3	6	7.3	NA	0.00207785695524221
SCR12_SCR20	SCR12	SCR20	0.00315823301624946	43282	41	C	7	4	6	7.4	NA	0.0170901877239839
SCR12_SCR20	SCR12	SCR20	0.000641320583925002	43282	41	C	7	4	6	7.4	NA	0.00347038648324596
SCR12_SCR20	SCR12	SCR20	0.000919625016979832	43282	41	C	7	4	6	7.4	NA	0.00497637891029374
SCR12_SCR20	SCR12	SCR20	0.0039607792179298	43282	41	D	7	4	6	7.4	NA	0.0214330165061918
SCR12_SCR20	SCR12	SCR20	0.00289946009888486	43282	41	D	7	4	6	7.4	NA	0.0156898864438409
SCR12_SCR20	SCR12	SCR20	0.00229069326021852	43282	41	D	7	4	6	7.4	NA	0.0123956584690795
SCR12_SCR29	SCR12	SCR29	0.106579361470995	115-1	55	C	8	1	6	8.1	NA	0.576734295940173
SCR12_SCR29	SCR12	SCR29	0.0629347218785448	115-1	55	C	8	1	6	8.1	NA	0.340559485550034
SCR12_SCR29	SCR12	SCR29	0.184283652161387	115-1	55	C	8	1	6	8.1	NA	0.997216542824809
SCR12_SCR29	SCR12	SCR29	0.083042863381032	115-1	55	D	8	1	6	8.1	NA	0.449370935272018
SCR12_SCR29	SCR12	SCR29	0.0406669329825604	115-1	55	D	8	1	6	8.1	NA	0.220061507575517
SCR12_SCR29	SCR12	SCR29	0.136786712657592	115-1	55	D	8	1	6	8.1	NA	0.740195731422321
SCR12_SCR29	SCR12	SCR29	0.0498360430245748	198-9	72	C	8	2	6	8.2	NA	0.269678432949182
SCR12_SCR29	SCR12	SCR29	0.0250913400582305	198-9	72	C	8	2	6	8.2	NA	0.135777097394389
SCR12_SCR29	SCR12	SCR29	0.0338038958150033	198-9	72	C	8	2	6	8.2	NA	0.182923464579084
SCR12_SCR29	SCR12	SCR29	0.0108712878451439	198-9	72	D	8	2	6	8.2	NA	0.0588279424345992
SCR12_SCR29	SCR12	SCR29	0.00864850610621336	198-9	72	D	8	2	6	8.2	NA	0.0467997744709578
SCR12_SCR29	SCR12	SCR29	0.00901577149815279	198-9	72	D	8	2	6	8.2	NA	0.0487871625010598
SCR13_SCR01	SCR13	SCR01	0.0623557610329389	132-2	5	C	1	1	7	1.1	NA	0.838429201115758
SCR13_SCR01	SCR13	SCR01	0.0589921445426058	132-2	5	C	1	1	7	1.1	NA	0.793202356953596
SCR13_SCR01	SCR13	SCR01	0.0706418368295722	132-2	5	C	1	1	7	1.1	NA	0.949842930905473
SCR13_SCR01	SCR13	SCR01	0.00422548697687541	132-2	5	D	1	1	7	1.1	NA	0.0568154667934411
SCR13_SCR01	SCR13	SCR01	0.00290616701934851	132-2	5	D	1	1	7	1.1	NA	0.0390760252457542
SCR13_SCR01	SCR13	SCR01	0.00658469956839609	132-2	5	D	1	1	7	1.1	NA	0.0885371986046533
SCR13_SCR01	SCR13	SCR01	0.0115710746272388	103-1	58	C	1	2	7	1.2	NA	0.155583488920004
SCR13_SCR01	SCR13	SCR01	0.0100732055346842	103-1	58	C	1	2	7	1.2	NA	0.135443293918885
SCR13_SCR01	SCR13	SCR01	0.00870866122335096	103-1	58	C	1	2	7	1.2	NA	0.117095770323851
SCR13_SCR01	SCR13	SCR01	0.00346402886391872	103-1	58	D	1	2	7	1.2	NA	0.0465769786930049
SCR13_SCR01	SCR13	SCR01	0.00269904859368707	103-1	58	D	1	2	7	1.2	NA	0.0362911320251912
SCR13_SCR01	SCR13	SCR01	0.00257121624891335	103-1	58	D	1	2	7	1.2	NA	0.0345723113592263
SCR13_SCR02	SCR13	SCR02	0.050415109951383	136-5	49	C	2	1	7	2.1	NA	0.677876424896373
SCR13_SCR02	SCR13	SCR02	0.0994420604693649	136-5	49	C	2	1	7	2.1	NA	1.33708779967568
SCR13_SCR02	SCR13	SCR02	0.0807720519148433	136-5	49	C	2	1	7	2.1	NA	1.08605276942525
SCR13_SCR02	SCR13	SCR02	0.0213937520148624	136-5	49	D	2	1	7	2.1	NA	0.287658206933191
SCR13_SCR02	SCR13	SCR02	0.0184956951342162	136-5	49	D	2	1	7	2.1	NA	0.248691229785006
SCR13_SCR02	SCR13	SCR02	0.0163262055134511	136-5	49	D	2	1	7	2.1	NA	0.219520493682432
SCR13_SCR02	SCR13	SCR02	0.000418253915512918	86-5	78	C	2	2	7	2.2	NA	0.00562379947639148
SCR13_SCR02	SCR13	SCR02	0.0329555821723754	86-5	78	C	2	2	7	2.2	NA	0.443117395656412
SCR13_SCR02	SCR13	SCR02	0.0958330215418501	86-5	78	C	2	2	7	2.2	NA	1.28856103046195
SCR13_SCR02	SCR13	SCR02	5.84918344371642E-06	86-5	78	D	2	2	7	2.2	NA	0.0000786475238319057
SCR13_SCR02	SCR13	SCR02	0.0000498055715935331	86-5	78	D	2	2	7	2.2	NA	0.000669680634323766
SCR13_SCR02	SCR13	SCR02	9.76916486473604E-06	86-5	78	D	2	2	7	2.2	NA	0.000131355194089959
SCR13_SCR04	SCR13	SCR04	0.000778688172258981	417-4	2	C	3	1	7	3.1	NA	0.0104701617199494
SCR13_SCR04	SCR13	SCR04	0.000711589741731906	417-4	2	C	3	1	7	3.1	NA	0.00956796306867769
SCR13_SCR04	SCR13	SCR04	0.000570033107303208	417-4	2	C	3	1	7	3.1	NA	0.00766460700420765
SCR13_SCR04	SCR13	SCR04	0.156402267436719	417-4	2	D	3	1	7	3.1	NA	2.10296893129717
SCR13_SCR04	SCR13	SCR04	0.148994742940448	417-4	2	D	3	1	7	3.1	NA	2.00336811265953
SCR13_SCR04	SCR13	SCR04	0.14796556107373	417-4	2	D	3	1	7	3.1	NA	1.98952983828005
SCR13_SCR04	SCR13	SCR04	0.120463389798944	150-4	46	C	3	2	7	3.2	NA	1.6197384491783
SCR13_SCR04	SCR13	SCR04	0.110083234199519	150-4	46	C	3	2	7	3.2	NA	1.48016793600493
SCR13_SCR04	SCR13	SCR04	0.0845920952585779	150-4	46	C	3	2	7	3.2	NA	1.13741668249213
SCR13_SCR04	SCR13	SCR04	0.00359448301025341	150-4	46	D	3	2	7	3.2	NA	0.0483310518352741
SCR13_SCR04	SCR13	SCR04	0.00354499670045765	150-4	46	D	3	2	7	3.2	NA	0.0476656639625111
SCR13_SCR04	SCR13	SCR04	0.00312917920933445	150-4	46	D	3	2	7	3.2	NA	0.042074624399892
SCR13_SCR10	SCR13	SCR10	0.0272047051030038	192-2	82	C	4	1	7	4.1	NA	0.365791689304417
SCR13_SCR10	SCR13	SCR10	0.0255594393299306	192-2	82	C	4	1	7	4.1	NA	0.343669613574924
SCR13_SCR10	SCR13	SCR10	0.0262780129766785	192-2	82	C	4	1	7	4.1	NA	0.353331481517926
SCR13_SCR10	SCR13	SCR10	0.0126037774878457	192-2	82	D	4	1	7	4.1	NA	0.169469106224093
SCR13_SCR10	SCR13	SCR10	0.0111253921531021	192-2	82	D	4	1	7	4.1	NA	0.149590887842706
SCR13_SCR10	SCR13	SCR10	0.00982041698845179	192-2	82	D	4	1	7	4.1	NA	0.132044324916536
SCR13_SCR10	SCR13	SCR10	0.00899496468906235	87-4	85	C	4	2	7	4.2	NA	0.120945377514215
SCR13_SCR10	SCR13	SCR10	0.00159010013204238	87-4	85	C	4	2	7	4.2	NA	0.0213803241483671
SCR13_SCR10	SCR13	SCR10	0.000876069735126789	87-4	85	C	4	2	7	4.2	NA	0.011779544279093
SCR13_SCR10	SCR13	SCR10	0.0126037774878457	87-4	85	D	4	2	7	4.2	NA	0.169469106224093
SCR13_SCR10	SCR13	SCR10	0.000804288102800364	87-4	85	D	4	2	7	4.2	NA	0.0108143757742224
SCR13_SCR10	SCR13	SCR10	0.000776891097416912	87-4	85	D	4	2	7	4.2	NA	0.0104459984349662
SCR13_SCR12	SCR13	SCR12	0.0890031372248169	257-1	15	C	5	1	7	5.1	NA	1.19672710274165
SCR13_SCR12	SCR13	SCR12	0.0532896807354973	257-1	15	C	5	1	7	5.1	NA	0.716527610386716
SCR13_SCR12	SCR13	SCR12	0.0423938852327397	257-1	15	C	5	1	7	5.1	NA	0.570023855680362
SCR13_SCR12	SCR13	SCR12	0.000215503661203773	257-1	15	D	5	1	7	5.1	NA	0.00289764024217675
SCR13_SCR12	SCR13	SCR12	0.000186310938593818	257-1	15	D	5	1	7	5.1	NA	0.00250511787229774
SCR13_SCR12	SCR13	SCR12	0.000240779468870448	257-1	15	D	5	1	7	5.1	NA	0.00323749617334454
SCR13_SCR12	SCR13	SCR12	0.0481384444472986	81-1	39	C	5	2	7	5.2	NA	0.647264612801112
SCR13_SCR12	SCR13	SCR12	0.0484732738073043	81-1	39	C	5	2	7	5.2	NA	0.651766694215392
SCR13_SCR12	SCR13	SCR12	0.0464986723095762	81-1	39	C	5	2	7	5.2	NA	0.625216403932068
SCR13_SCR12	SCR13	SCR12	0.00333060504596859	81-1	39	D	5	2	7	5.2	NA	0.0447829756491699
SCR13_SCR12	SCR13	SCR12	0.00272410872334064	81-1	39	D	5	2	7	5.2	NA	0.036628087971799
SCR13_SCR12	SCR13	SCR12	0.0034961916833124	81-1	39	D	5	2	7	5.2	NA	0.0470094366812192
SCR13_SCR12	SCR13	SCR12	0.0836204721741321	257-3	70	C	5	3	7	5.3	NA	1.12435233762675
SCR13_SCR12	SCR13	SCR12	0.0824692444233058	257-3	70	C	5	3	7	5.3	NA	1.10887304674106
SCR13_SCR12	SCR13	SCR12	0.0540335769567415	257-3	70	C	5	3	7	5.3	NA	0.726529963082906
SCR13_SCR12	SCR13	SCR12	0.0100267648247102	257-3	70	D	5	3	7	5.3	NA	0.134818856870604
SCR13_SCR12	SCR13	SCR12	0.00775853512060186	257-3	70	D	5	3	7	5.3	NA	0.104320471681174
SCR13_SCR12	SCR13	SCR12	0.000923884420630466	257-3	70	D	5	3	7	5.3	NA	0.0124224556621691
SCR13_SCR12	SCR13	SCR12	0.106333395118857	145-10	73	C	5	4	7	5.4	NA	1.42974798229686
SCR13_SCR12	SCR13	SCR12	0.100597521554489	145-10	73	C	5	4	7	5.4	NA	1.35262401154244
SCR13_SCR12	SCR13	SCR12	0.0778406013974264	145-10	73	C	5	4	7	5.4	NA	1.04663678484398
SCR13_SCR12	SCR13	SCR12	0.000238564445418516	145-10	73	D	5	4	7	5.4	NA	0.0032077131939936
SCR13_SCR12	SCR13	SCR12	0.00059561457019541	145-10	73	D	5	4	7	5.4	NA	0.00800857274435396
SCR13_SCR12	SCR13	SCR12	0.000281742859317274	145-10	73	D	5	4	7	5.4	NA	0.00378828574207714
SCR13_SCR20	SCR13	SCR20	0.0336480490077352	101-3	34	C	6	1	7	6.1	NA	0.45242823407699
SCR13_SCR20	SCR13	SCR20	0.0343550660432874	101-3	34	C	6	1	7	6.1	NA	0.461934713004897
SCR13_SCR20	SCR13	SCR20	0.0345940244248534	101-3	34	C	6	1	7	6.1	NA	0.465147723024139
SCR13_SCR20	SCR13	SCR20	0.00647905895167533	101-3	34	D	6	1	7	6.1	NA	0.0871167656500178
SCR13_SCR20	SCR13	SCR20	0.00942037365383409	101-3	34	D	6	1	7	6.1	NA	0.12666538305296
SCR13_SCR20	SCR13	SCR20	0.00909948114428483	101-3	34	D	6	1	7	6.1	NA	0.122350695108036
SCR13_SCR20	SCR13	SCR20	0.0494918003299825	165-6	53	C	6	2	7	6.2	NA	0.665461697926007
SCR13_SCR20	SCR13	SCR20	0.0498360430245749	165-6	53	C	6	2	7	6.2	NA	0.670090350076761
SCR13_SCR20	SCR13	SCR20	0.0424919491504016	165-6	53	C	6	2	7	6.2	NA	0.571342413112451
SCR13_SCR20	SCR13	SCR20	0.00547345181596589	165-6	53	D	6	2	7	6.2	NA	0.0735954746985082
SCR13_SCR20	SCR13	SCR20	0.00659993104417988	165-6	53	D	6	2	7	6.2	NA	0.0887419994740785
SCR13_SCR20	SCR13	SCR20	0.00558846067357522	165-6	53	D	6	2	7	6.2	NA	0.0751418720643537
SCR13_SCR20	SCR13	SCR20	0.0463913615821578	103-3	62	C	6	3	7	6.3	NA	0.623773514839382
SCR13_SCR20	SCR13	SCR20	0.0409497938705739	103-3	62	C	6	3	7	6.3	NA	0.550606750555476
SCR13_SCR20	SCR13	SCR20	0.0575117281640547	103-3	62	C	6	3	7	6.3	NA	0.773296829364387
SCR13_SCR20	SCR13	SCR20	0.00774062979113459	103-3	62	D	6	3	7	6.3	NA	0.104079718447916
SCR13_SCR20	SCR13	SCR20	0.00664583719492856	103-3	62	D	6	3	7	6.3	NA	0.0893592488935537
SCR13_SCR20	SCR13	SCR20	0.0100036248214897	103-3	62	D	6	3	7	6.3	NA	0.134507718748118
SCR13_SCR20	SCR13	SCR20	0.0162509364670075	162-3	75	C	6	4	7	6.4	NA	0.218508433763139
SCR13_SCR20	SCR13	SCR20	0.0190596662462532	162-3	75	C	6	4	7	6.4	NA	0.256274327819328
SCR13_SCR20	SCR13	SCR20	0.0148506168392313	162-3	75	C	6	4	7	6.4	NA	0.199679878913124
SCR13_SCR20	SCR13	SCR20	0.00839259881260381	162-3	75	D	6	4	7	6.4	NA	0.112846027394637
SCR13_SCR20	SCR13	SCR20	0.00614374193667174	162-3	75	D	6	4	7	6.4	NA	0.0826081272763883
SCR13_SCR20	SCR13	SCR20	0.00676982067064425	162-3	75	D	6	4	7	6.4	NA	0.0910263180588382
SCR13_SCR29	SCR13	SCR29	0.064928693956104	202-7	68	C	7	1	7	7.1	NA	0.873024594701833
SCR13_SCR29	SCR13	SCR29	0.0766803110783629	202-7	68	C	7	1	7	7.1	NA	1.03103563959036
SCR13_SCR29	SCR13	SCR29	0.0810524721656881	202-7	68	C	7	1	7	7.1	NA	1.08982327150875
SCR13_SCR29	SCR13	SCR29	0.0177627652068127	202-7	68	D	7	1	7	7.1	NA	0.238836328756981
SCR13_SCR29	SCR13	SCR29	0.0155709416066854	202-7	68	D	7	1	7	7.1	NA	0.209365292246487
SCR13_SCR29	SCR13	SCR29	0.0166885220007477	202-7	68	D	7	1	7	7.1	NA	0.224392164205941
SCR20_Hom	SCR20	Hom	0.112656307826354	43204	6	C	1	1	8	1.1	NA	0.828702100830935
SCR20_Hom	SCR20	Hom	0.00235509341345852	43204	6	C	1	1	8	1.1	NA	0.0173241152407945
SCR20_Hom	SCR20	Hom	0.351111218934499	43204	6	C	1	1	8	1.1	NA	2.58278129623083
SCR20_Hom	SCR20	Hom	0.00728932024638132	43204	6	D	1	1	8	1.1	NA	0.0536203885814955
SCR20_Hom	SCR20	Hom	0.00112957830459501	43204	6	D	1	1	8	1.1	NA	0.00830920107477506
SCR20_Hom	SCR20	Hom	0.00661519775283225	43204	6	D	1	1	8	1.1	NA	0.0486615297532567
SCR20_Hom	SCR20	Hom	0.0235194804282979	43207	8	C	1	2	8	1.2	NA	0.173009778302206
SCR20_Hom	SCR20	Hom	0.000519712003151055	43207	8	C	1	2	8	1.2	NA	0.00382301210778347
SCR20_Hom	SCR20	Hom	0.0384732629170286	43207	8	C	1	2	8	1.2	NA	0.283010107647999
SCR20_Hom	SCR20	Hom	0.0079215584358596	43207	8	D	1	2	8	1.2	NA	0.0582711456137052
SCR20_Hom	SCR20	Hom	0.00124468811261647	43207	8	D	1	2	8	1.2	NA	0.00915595117314207
SCR20_Hom	SCR20	Hom	0.00252412662233885	43207	8	D	1	2	8	1.2	NA	0.018567526977004
SCR20_Hom	SCR20	Hom	0.188155843426383	51-5	35	C	1	3	8	1.3	NA	1.38407822641764
SCR20_Hom	SCR20	Hom	0.00189971669416462	51-5	35	C	1	3	8	1.3	NA	0.0139743547948013
SCR20_Hom	SCR20	Hom	0.384218795322002	51-5	35	C	1	3	8	1.3	NA	2.82632130419944
SCR20_Hom	SCR20	Hom	0.0277763337864553	51-5	35	D	1	3	8	1.3	NA	0.204323278530455
SCR20_Hom	SCR20	Hom	0.00100401740884381	51-5	35	D	1	3	8	1.3	NA	0.00738557256165516
SCR20_Hom	SCR20	Hom	0.0514744385792233	51-5	35	D	1	3	8	1.3	NA	0.378647021305241
SCR20_Hom	SCR20	Hom	0.291183396617114	51-4	52	C	1	4	8	1.4	NA	2.14195101152819
SCR20_Hom	SCR20	Hom	0.00464534029297938	51-4	52	C	1	4	8	1.4	NA	0.0341712180537667
SCR20_Hom	SCR20	Hom	0.392292048948375	51-4	52	C	1	4	8	1.4	NA	2.8857083227322
SCR20_Hom	SCR20	Hom	0.0785633359076144	51-4	52	D	1	4	8	1.4	NA	0.577913503212611
SCR20_Hom	SCR20	Hom	0.00242130410144334	51-4	52	D	1	4	8	1.4	NA	0.0178111624136439
SCR20_Hom	SCR20	Hom	0.0908732823325194	51-4	52	D	1	4	8	1.4	NA	0.668465720485336
SCR20_SCR01	SCR20	SCR01	0.218393223979174	126-2	27	C	2	1	8	2.1	£	1.60650501521624
SCR20_SCR01	SCR20	SCR01	0.000895511760942062	126-2	27	C	2	1	8	2.1	£	0.00658740279998678
SCR20_SCR01	SCR20	SCR01	0.360982298880623	126-2	27	C	2	1	8	2.1	£	2.65539316188359
SCR20_SCR01	SCR20	SCR01	0.0531053124461657	126-2	27	D	2	1	8	2.1	£	0.390643762773181
SCR20_SCR01	SCR20	SCR01	0.00068814489997169	126-2	27	D	2	1	8	2.1	£	0.00506200793622343
SCR20_SCR01	SCR20	SCR01	0.126744934973754	126-2	27	D	2	1	8	2.1	£	0.932338329819286
SCR20_SCR01	SCR20	SCR01	0.188155843426383	126-2	29	C	2	2	8	2.2	£	1.38407822641764
SCR20_SCR01	SCR20	SCR01	0.000983355029352266	126-2	29	C	2	2	8	2.2	£	0.00723357967618618
SCR20_SCR01	SCR20	SCR01	0.358488812003957	126-2	29	C	2	2	8	2.2	£	2.63705102150142
SCR20_SCR01	SCR20	SCR01	0.0793844364086745	126-2	29	D	2	2	8	2.2	£	0.583953535265416
SCR20_SCR01	SCR20	SCR01	0.000993632511819032	126-2	29	D	2	2	8	2.2	£	0.00730918104707959
SCR20_SCR01	SCR20	SCR01	0.129408115480172	126-2	29	D	2	2	8	2.2	£	0.951928740007079
SCR20_SCR01	SCR20	SCR01	0.184283652161388	126-2	30	C	2	3	8	2.3	£	1.35559430840156
SCR20_SCR01	SCR20	SCR01	0.0010612645141856	126-2	30	C	2	3	8	2.3	£	0.00780668343754464
SCR20_SCR01	SCR20	SCR01	1.95884059517385	126-2	30	C	2	3	8	2.3	£	14.4092714179449
SCR20_SCR01	SCR20	SCR01	0.0262780129766786	126-2	30	D	2	3	8	2.3	£	0.193301600057781
SCR20_SCR01	SCR20	SCR01	0.0000869171261961104	126-2	30	D	2	3	8	2.3	£	0.000639364155160555
SCR20_SCR01	SCR20	SCR01	1.84037530124975	126-2	30	D	2	3	8	2.3	£	13.5378382967585
SCR20_SCR01	SCR20	SCR01	0.151774360549381	43145	57	C	2	4	8	2.4	NA	1.11645529545857
SCR20_SCR01	SCR20	SCR01	0.000227791257699416	43145	57	C	2	4	8	2.4	NA	0.00167563714317173
